Price,Close,High,Low,Open,Volume
Ticker,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L
Date,,,,,
2020-01-02,4508.08056640625,4531.484939168991,4491.647708934538,4500.6110857372905,1333330
2020-01-03,4485.671875,4499.614904806838,4427.9078943716695,4471.728845193162,1654325
2020-01-06,4411.97265625,4463.761048603274,4407.988933761287,4458.781395492381,3030142
2020-01-07,4421.9326171875,4444.839024889147,4380.601490247572,4434.38175180796,1751025
2020-01-08,4481.6884765625,4484.676268880208,4389.564880099826,4420.936699435763,2021798
2020-01-09,4432.8876953125,4517.541807669625,4432.8876953125,4517.541807669625,4425431
2020-01-10,4469.7373046875,4497.125400917203,4415.459077614089,4459.7779969676085,2754703
2020-01-13,4536.46533203125,4543.436848458082,4418.19853550464,4493.142337093082,1783742
2020-01-14,4526.50537109375,4572.087196927076,4518.537924896005,4545.428055813393,2101291
2020-01-15,4504.59521484375,4562.35920389105,4470.733566091884,4527.501624293542,2074884
2020-01-16,4508.08056640625,4537.95848908209,4482.186366753856,4503.100912626944,2374333
2020-01-17,4632.07421875,4671.91145133439,4555.387546025048,4560.367200098097,3445808
2020-01-20,4657.9677734375,4679.878248317898,4623.60816510233,4623.60816510233,2266666
2020-01-21,4589.7470703125,4610.661617014586,4509.076675890169,4606.677893833236,2739455
2020-01-22,4584.767578125,4638.547842971041,4582.277751048794,4603.192298488922,2435820
2020-01-23,4407.98974609375,4561.363090173831,4402.512126662318,4555.885470742399,3283163
2020-01-24,4420.4384765625,4498.619037655247,4410.479169416927,4462.267566573906,2112324
2020-01-27,4198.84326171875,4282.501429172349,4189.381921351974,4242.166241292935,5000205
2020-01-28,4232.70654296875,4265.07429888557,4160.50154900046,4204.82047633272,3571598
2020-01-29,4223.244140625,4298.436908604528,4221.750244572427,4269.554918254776,2471200
2020-01-30,4149.544921875,4210.794654911197,4117.177176774571,4139.087650381015,2804880
2020-01-31,4067.38134765625,4173.945942220212,4045.968835664426,4168.966288268624,2589665
2020-02-03,4066.883544921875,4096.761469826407,4012.1073492635664,4045.471032073627,2238293
2020-02-04,4189.38330078125,4206.812091406157,4139.5867561386585,4143.072514263639,2799476
2020-02-05,4255.61181640625,4304.910385306814,4140.581822304935,4157.5126439475525,3757277
2020-02-06,4273.04150390625,4324.331944985652,4194.860928668716,4319.3522905119235,3199357
2020-02-07,4169.962890625,4288.976639234908,4155.0239263643425,4237.188229797961,3506634
2020-02-10,4105.72412109375,4192.370087991301,4086.3034733408504,4157.014549774484,2733168
2020-02-11,4135.6025390625,4196.354316276904,4133.112712127484,4166.974358443709,2824402
2020-02-12,4245.65283203125,4281.804924119841,4133.112656094227,4143.071963699273,2426022
2020-02-13,4201.33447265625,4220.257159625663,4161.49723693117,4210.297850694393,1960016
2020-02-14,4179.92138671875,4226.730132293156,4164.982425365216,4187.888832773968,2298872
2020-02-17,4195.35888671875,4238.681880563799,4183.90568144937,4193.367024932771,1564662
2020-02-18,4155.0224609375,4168.9654893299075,4124.148612354312,4145.063154942923,3235864
2020-02-19,4184.40380859375,4210.795978277847,4158.50960437539,4177.432292073422,1569896
2020-02-20,4192.3701171875,4244.656476886358,4190.3782558656385,4201.831458466341,3054195
2020-02-21,4185.3994140625,4204.820065716091,4115.684254280376,4154.52555758756,3170669
2020-02-24,3949.364013671875,4064.394033487561,3921.9759137157594,4064.394033487561,4768755
2020-02-25,3899.56689453125,4000.1559013880133,3898.570963770292,3996.172178344181,3069788
2020-02-26,3896.579345703125,3963.8046762679714,3837.3214617237422,3899.0691727610824,4302258
2020-02-27,3664.029541015625,3829.3540595827885,3622.698411373834,3809.435442887949,5979841
2020-02-28,3593.318115234375,3664.0291978789537,3454.3857767988993,3503.68434850181,9239292
2020-03-02,3704.8623046875,3878.65221656061,3601.365261337834,3775.573386309224,8521398
2020-03-03,3805.94970703125,3919.485822850055,3732.748790253336,3784.5371939601596,5197745
2020-03-04,3913.011962890625,3982.229150831806,3835.3293634746237,3875.1665939443683,4292458
2020-03-05,3635.29541015625,3805.67652983193,3597.9311295256184,3805.67652983193,4832843
