Price,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
2020-01-02,133.25668334960938,133.27439213206193,130.99929311534223,131.90225191061774,3311900
2020-01-03,131.40652465820312,132.7521085683661,130.53012221203252,131.69865880692666,3100600
2020-01-06,131.3179931640625,131.51274926160596,129.72454032409067,130.37078260586858,2549600
2020-01-07,129.58291625976562,130.63636605871264,128.8127394737657,130.44160995262942,2841900
2020-01-08,130.7337646484375,131.52165042412233,129.6537716532494,129.98130995884546,2153200
2020-01-09,130.4061737060547,130.99044194062196,129.69797101335283,130.84879870051302,2272500
2020-01-10,129.36158752441406,130.76913179016896,129.09600982140446,130.530110506676,2393700
2020-01-13,129.97242736816406,129.9812750064219,128.84815594856676,129.71569727239606,3355200
2020-01-14,129.8484649658203,130.99929268023638,129.52092678467355,130.53011125562603,2742200
2020-01-15,128.8658447265625,129.90158557140467,128.53829305205022,129.4412518044162,2640500
2020-01-16,130.9019317626953,130.9550446089813,129.4589832431615,129.6271694204521,3070900
2020-01-17,131.73988342285156,132.17670347346206,130.6879677452814,131.23175858273837,3331500
2020-01-21,130.0194091796875,131.82014806975428,129.87677235594077,131.22287167323555,2476700
2020-01-22,127.14884185791016,130.65227031005256,127.05078079269911,130.3759201088003,3602400
2020-01-23,127.25586700439453,127.66594443487446,124.62606371676667,126.41789274402745,3182700
2020-01-24,125.14306640625,127.2112450001203,124.14462269645294,127.07753154025865,2526200
2020-01-27,120.99781036376953,122.85204800491302,120.85518716260026,122.04081648642631,2920500
2020-01-28,121.89820861816406,122.66486453158382,120.89976446882457,122.14781625484993,2763800
2020-01-29,121.04236602783203,122.80745197378116,120.94430494180196,122.65590549584233,2620000
2020-01-30,120.67686462402344,121.21174574937814,118.48388193577168,120.13307380086323,3862600
2020-01-31,117.09321594238281,120.33812812172711,116.3711222892835,119.29512209292999,6785700
2020-02-03,115.68470764160156,118.70675492051895,115.26572057203131,117.17344343243059,4385300
2020-02-04,119.01878356933594,120.15094123434446,118.27887036165924,118.56414400429911,3501600
2020-02-05,122.52222442626953,122.54896712929802,120.73930501052659,120.83736612249628,4448100
2020-02-06,122.35285186767578,123.31563003927397,121.35442129087605,123.1997359178253,2283800
2020-02-07,118.89395141601562,121.67531435850415,118.5641157475926,121.27414669382534,3812300
2020-02-10,119.74085998535156,119.74976968441655,118.36800458408115,118.59977918311655,2331600
2020-02-11,121.40789031982422,122.33500235854004,120.4005365756873,120.783871293516,2381900
2020-02-12,124.43882751464844,124.75084377861499,123.10163827352152,123.37798854027297,3222000
2020-02-13,124.55473327636719,125.25007065872056,123.40474280375638,124.80434086989949,3318800
2020-02-14,123.01250457763672,124.46557435156768,122.03189366048701,124.34969386324477,2813400
2020-02-18,121.75555419921875,123.52956370596478,120.41836479483771,122.54004300261904,3869700
2020-02-19,122.00518035888672,122.31719670840955,121.29200984754603,121.9427716479437,2134900
2020-02-20,122.06755065917969,123.81481737673376,121.4167889910377,121.47027438806398,2678200
2020-02-21,122.31717681884766,122.52220871664241,120.44510623131362,121.68423452227182,2855600
2020-02-24,117.82423400878906,119.33080316888807,117.71726319118082,118.14516006421013,4964800
2020-02-25,114.99828338623047,118.68892542521971,114.32968871538029,118.53737893213821,4840200
2020-02-26,114.32969665527344,116.7723009193454,113.70567763966216,115.57773468649599,3902500
2020-02-27,109.89022064208984,114.5792999888016,109.84565174337799,111.96732311863538,7369000
2020-02-28,110.75495147705078,110.75495147705078,106.11044724557959,106.59183630083677,8300700
2020-03-02,113.750244140625,113.99985174160437,109.658447821791,111.477026230594,6100200
2020-03-03,110.8797378540039,115.49749865642077,110.34486347715533,113.21536435450861,6358100
2020-03-04,113.57195281982422,113.60761201948364,110.81733915748221,112.38630993601201,5074700
2020-03-05,108.7313232421875,111.29872431756642,108.08055477308663,109.7832457913706,6015300
2020-03-06,108.23210144042969,108.6243389965659,105.93213429215133,106.08368077523343,5767900
2020-03-09,92.77420043945312,100.72601845109904,92.73854123924387,100.72601845109904,8636200
2020-03-10,94.9315414428711,97.22259259726667,88.35257131266808,96.84818115599526,8293200
2020-03-11,89.76107025146484,93.38039408939781,89.2083628451418,92.53351018094357,6543600
2020-03-12,82.24606323242188,84.04680860190066,78.00271370263539,83.35147121367324,10285900
2020-03-13,88.82502746582031,89.0657253488406,80.35616188880026,87.71070304779136,8718600
2020-03-16,83.27123260498047,94.3609838198814,78.89416332964048,79.33989306596612,9899000
2020-03-17,89.32424926757812,89.53820446867508,82.87900016339087,85.58903816561252,7206100
2020-03-18,89.25296020507812,91.77578634303485,83.0038249220305,83.78830712024512,6995100
2020-03-19,91.82926940917969,93.06839789945789,86.69445941989494,88.45955269165778,6870800
2020-03-20,85.13439178466797,92.7028818829418,83.93983918550566,91.92731638391155,7650300
2020-03-23,81.88055419921875,85.79406088327083,80.80188901399195,83.70804890555031,6737500
2020-03-24,90.34049987792969,90.9556090917271,84.84019655277532,85.63359494094784,7417100
2020-03-25,93.3090591430664,96.72335047414205,87.80875596039624,90.18895106325537,6578100
2020-03-26,98.50629425048828,98.92528138663916,91.72228556840967,93.46954571814499,6059600
2020-03-27,93.99549865722656,97.73962610760515,92.17692032949228,93.09512259271914,5746500
2020-03-30,99.58494567871094,100.5922925234068,93.54085100794252,94.78889574026176,5725600
2020-03-31,103.44496154785156,104.22053376395503,98.29232670854084,98.71131376317273,8970800
2020-04-01,99.26402282714844,104.07790591719677,97.61482396516529,99.92370101168233,6847000
2020-04-02,104.0689926147461,105.65578962696699,99.06790367547184,99.1570550772077,8106500
2020-04-03,102.22367095947266,104.15813666407749,99.95045305447385,102.96358406166429,5036400
2020-04-06,107.35846710205078,108.51736716441928,105.3081075459515,107.01079844359947,5785600
2020-04-07,108.68675994873047,114.82000675298445,107.42980536672675,109.5514769058161,8489900
2020-04-08,113.57195281982422,114.26728340864368,107.90226929861817,109.64061277390907,4686100
2020-04-09,111.45919036865234,115.53316718469128,109.78324880417114,114.68626970032874,4752100
2020-04-13,101.75119018554688,107.01971927119806,101.25197502528219,106.93056787718238,10519600
2020-04-14,103.83723449707031,105.04961349782691,102.08105770433082,103.85506069946899,7166300
2020-04-15,99.42449188232422,100.82408323551877,97.88227052437786,100.69927943087445,5652800
2020-04-16,100.93104553222656,101.15391040690422,97.04428157374446,99.70974357052634,5926400
2020-04-17,104.62860870361328,104.8445213598397,102.4244766008692,102.96426167330503,4132300
2020-04-20,103.09918975830078,105.32131129361662,100.86807672585982,102.95525030317795,4083800
2020-04-21,98.82586669921875,99.89644498123725,97.70131198743033,99.89644498123725,5743300
2020-04-22,99.5365982055664,100.85007744502171,98.25010718427816,100.78710264805255,3794000
2020-04-23,101.57881164550781,103.66598553953602,99.81550329058426,100.15737241788585,3545400
2020-04-24,102.59539794921875,102.90127360080703,100.0494038969288,102.55041300575519,3045300
2020-04-27,103.63897705078125,104.47564617264447,98.71793056384206,99.72552736351328,5344800
2020-04-28,103.87289428710938,106.1579908459159,101.99264164214505,106.03204123638427,5604600
2020-04-29,108.01124572753906,108.6949770215513,104.83550382081056,105.22235097698005,4261100
2020-04-30,104.70055389404297,106.38289044646775,103.75593192375489,106.15797947300798,4040500
2020-05-01,99.75251770019531,103.09019589742452,99.47363027490105,102.55940926686596,3960400
2020-05-04,96.9096450805664,99.21273134123344,95.88405155112946,98.97882199796616,4500700
2020-05-05,97.98021697998047,99.94143402346246,97.82727230594601,98.27709424004475,3477400
2020-05-06,96.86466979980469,99.17675465220833,95.99201400388479,98.98783023202039,4465300
2020-05-07,96.52278900146484,99.00580793674021,96.06396871844119,98.07916901039187,4377900
2020-05-08,100.85908508300781,100.94004974495637,97.43144378574448,98.0342035927128,3911300
2020-05-11,97.71033477783203,99.65356223653109,97.32348758570255,99.10478571460408,4207300
2020-05-12,94.4626235961914,98.35808391178891,94.4626235961914,98.16016112605575,3874100
2020-05-13,93.99481201171875,94.72352148533803,92.25849874564994,94.58857350703168,5376100
2020-05-14,95.5331802368164,95.61414488669578,90.16230548854483,92.21349231700806,5542400
2020-05-15,97.08956909179688,97.15254389092911,93.81486580944392,94.62454670095718,6583100
2020-05-18,103.47703552246094,104.05281391732255,100.76911239955541,100.95803678972989,5603500
2020-05-19,100.83209991455078,103.85490426609432,100.76912510988274,103.41407376967915,3404900
2020-05-20,104.07982635498047,105.69019009023667,101.70476652047984,101.93866904060847,3735700
2020-05-21,102.61339569091797,104.07082148798585,102.39748304593209,103.41407832715733,2342300
2020-05-22,101.18295288085938,102.70335330356221,100.28330895996793,102.6763582203952,2735100
2020-05-26,105.627197265625,106.66178229560079,104.34070616935182,104.34070616935182,4185100
2020-05-27,110.1344223022461,110.19739711082401,107.53445156222433,107.70538612710985,4462700
2020-05-28,108.62303161621094,112.30257972047802,108.20919613517609,112.23060654193107,3743700
2020-05-29,108.07421875,108.59601385695045,105.77113257275417,107.62439680202303,4219000
2020-06-01,108.4070816040039,109.03682954002585,105.80711148226831,107.8313101014302,2131300
2020-06-02,110.94407653808594,111.39389845185757,109.10880230624915,109.61260065327731,2977500
2020-06-03,114.33574676513672,114.56965611491282,112.464492558144,112.86033123037431,3712600
2020-06-04,116.01810455322266,116.08107249942427,112.22159864056046,112.82436537998478,3076700
2020-06-05,121.55986785888672,125.38335407165785,120.00348790302824,124.01590535699009,5591900
2020-06-08,123.89892578125,125.89613580187287,121.7397864912391,121.7397864912391,4139200
2020-06-09,120.72323608398438,121.82080291243722,119.84158876731,121.46994228547139,3819600
2020-06-10,119.14884185791016,121.79379715461486,117.45750691117888,120.30038496664903,4018700
2020-06-11,109.35173034667969,114.11084104052821,109.32473526128675,113.72400071183603,5969300
2020-06-12,110.79115295410156,112.60843069893141,107.37250322517825,111.91570788286074,4492700
2020-06-15,111.2049789428711,111.89770170037839,106.16697466069496,106.6167965941703,4093100
2020-06-16,117.05265808105469,119.14882983095303,113.70598196926143,118.18620435344583,6892400
2020-06-17,115.36133575439453,117.37654307248299,114.93850887850063,117.09765565431631,3228100
2020-06-18,114.78556060791016,116.03606506566494,113.98487809506682,114.38072360298511,2467700
2020-06-19,114.66862487792969,116.95372149070444,113.11224458178575,116.95372149070444,6488000
2020-06-22,113.16621398925781,113.7869705149671,112.09563548578555,113.67901076935806,2806300
2020-06-23,113.58004760742188,114.76757733557963,113.20219879931227,114.60564115157001,2357100
2020-06-24,109.81053924560547,112.31154834901932,109.60362497909382,112.2665702693918,3766500
2020-06-25,112.19459533691406,112.30255508104788,108.67699108801787,109.4057004856401,2903400
2020-06-26,110.10742950439453,111.95170246485594,109.26176194113567,111.85274107495377,3645800
2020-06-29,112.68038940429688,113.39110885173298,110.90808996576779,111.30393544629871,2798700
2020-06-30,113.80494689941406,114.308745258462,111.56483563723268,111.56483563723268,2778800
2020-07-01,113.40909576416016,116.4139027756764,113.24715960485022,116.39591978337394,2807800
2020-07-02,114.90252685546875,117.25958962117936,114.4257166582445,115.37933705269299,2527500
2020-07-06,116.44092559814453,117.40355134394771,115.30737900981958,117.07068743024861,2491900
2020-07-07,114.43470001220703,115.8291507865894,114.07484794735574,114.92050853624208,2018100
2020-07-08,115.27137756347656,116.35094750045079,113.77796539146601,116.35094750045079,2279500
2020-07-09,113.11222839355469,115.46929783720856,112.56344507600069,114.74058162486908,2663500
2020-07-10,115.16342163085938,115.36134440584851,113.19320597014678,113.32815394070656,2691400
2020-07-13,117.466552734375,118.83400206894389,115.91916357330051,116.43195364189349,3708400
2020-07-14,123.14328002929688,123.53012037555204,116.26099491803436,117.24161735006906,6540800
2020-07-15,124.4747314453125,126.10308471958801,123.35017656225187,126.10308471958801,4915200
2020-07-16,124.6546630859375,126.84080501519037,123.79101258430164,124.42076060163554,3621500
2020-07-17,124.08365631103516,125.47041928510897,123.74829948850257,124.96284771685816,2458200
2020-07-20,122.02611541748047,124.12891278267541,121.69074494130851,123.05031685312375,2478000
2020-07-21,123.15008544921875,124.33744334335826,121.84489350044956,122.15307381022814,3221100
2020-07-22,124.1561508178711,124.9628299089465,122.53373379839529,122.58811448291718,2156800
2020-07-23,123.81172943115234,124.64559882559655,123.00505037770093,124.08363284108009,1613700
2020-07-24,124.69996643066406,125.70605043274767,124.0383118187501,124.35553704049444,2036300
2020-07-27,126.79373931884766,127.201608330204,124.22867737014367,124.31024840635743,2506900
2020-07-28,125.10787200927734,126.88438632692146,125.00816946343576,125.9326827221224,2029900
2020-07-29,127.37382507324219,127.87233779730741,124.89940679052114,125.60638344272715,2338300
2020-07-30,123.9295654296875,126.07769945394293,123.2407203195859,126.05956794754135,3063500
2020-07-31,120.44001007080078,122.49748666337284,118.01997248395398,120.03212722345572,6780900
2020-08-03,119.44297790527344,120.54876467260299,118.82664499510916,119.914300256173,2851100
2020-08-04,119.20733642578125,120.0412060096764,118.43690637518725,119.07137085964135,2301800
2020-08-05,122.33435821533203,123.2135497077346,120.19529651685096,120.34937977022294,2767800
2020-08-06,121.8086166381836,122.55185615191157,121.18321115231126,121.92645066603923,2446400
2020-08-07,122.28901672363281,122.46123145866093,120.11370618607792,121.4551472232272,2223700
2020-08-10,128.72434997558594,128.85124287720072,122.97787872457414,123.02320058164135,5181600
2020-08-11,129.1865997314453,132.51301935206726,128.96906311568526,130.53711362249715,4206000
2020-08-12,129.2228240966797,130.67302627710194,128.09890599686742,130.47362122987258,2541200
2020-08-13,127.50071716308594,129.37693399543247,126.68497913267562,128.34365936944513,2939900
2020-08-14,126.85719299316406,127.70012136337343,125.77859652181328,126.39492945956366,2038500
2020-08-17,125.73323059082031,127.43723207123014,125.35255205737865,127.02934937156579,2284000
2020-08-18,125.416015625,126.99312456349084,125.15317105039425,125.94171860449694,1563200
2020-08-19,125.09880065917969,126.82092028207687,124.59122914212733,125.53385998375506,1849500
2020-08-20,124.60936737060547,125.06255827562106,122.95068699861376,123.28605767292171,2279700
2020-08-21,125.47038269042969,125.98702677690002,123.99299027022889,123.99299027022889,2524600
2020-08-24,128.41615295410156,128.93279716299378,126.05956882609614,126.675901745174,2921700
2020-08-25,127.93577575683594,131.36189759247623,127.38288234789464,129.31347985998744,2467500
2020-08-26,128.5521240234375,129.10501743882148,126.72122903359895,127.32850314061284,2379900
2020-08-27,129.9479522705078,130.82714370960377,128.05361765649212,128.82404770692915,3010300
2020-08-28,130.18360900878906,132.1957775048554,129.33160799131934,130.77275158625443,3698700
2020-08-31,128.98716735839844,130.15640740429959,128.95091817857886,130.06576370932152,2886500
2020-09-01,132.37701416015625,132.4404536702068,127.71821403849137,128.40705896482396,2673900
2020-09-02,135.29559326171875,135.549379018222,132.6942685121309,133.12026899560843,4515500
2020-09-03,133.0205841064453,137.04492139382776,131.6972744620322,134.67926441166583,4479100
2020-09-04,134.30763244628906,136.66423037697692,132.3679761791366,134.77895479848405,5129400
2020-09-08,134.6157989501953,136.64608488048557,132.07792770704688,133.23809504729434,4775200
2020-09-09,138.39541625976562,140.92421497626623,135.24121199233304,135.77597384621043,5345100
2020-09-10,135.83038330078125,138.90301718981084,134.82429890365,137.77909872760904,4387000
2020-09-11,139.42868041992188,139.94531072991805,136.1747738597817,136.392296588081,3237100
2020-09-14,139.13864135742188,140.30788142453622,137.96035628304614,139.58277334241447,2569300
2020-09-15,134.6883087158203,140.00876418036017,134.47077215707847,139.7640372805613,4092400
2020-09-16,136.96331787109375,137.75186540137207,134.47982742166639,135.95723378785223,3302000
2020-09-17,139.4649200439453,141.6221124870389,135.18679816351408,135.82127629168355,4487000
2020-09-18,138.12351989746094,141.58590496057826,137.82441224826846,139.29274631676927,5113500
2020-09-21,131.7244415283203,135.50405119637074,130.4011182874982,134.65205026697257,4278200
2020-09-22,133.3740234375,133.69126247378838,130.97211815228758,131.43436770804078,2579500
2020-09-23,130.86334228515625,134.9692486486283,130.15636594643138,133.67311614077826,2420100
2020-09-24,131.55223083496094,133.63691137553104,129.3678477606592,130.5370878226289,2138800
2020-09-25,132.25015258789062,132.9661880207758,129.6216374507151,130.41925774479412,1848900
2020-09-28,133.85438537597656,136.23817264970398,133.609672379798,134.14443403404462,2212700
2020-09-29,133.60972595214844,135.0236791514679,132.52207070884785,134.4798446146742,1605600
2020-09-30,135.1868133544922,136.8183030397307,133.90882577881752,134.14448002157408,3642800
2020-10-01,132.97525024414062,136.23821569671384,132.01447413342595,135.88472742692792,2157400
2020-10-02,135.90284729003906,137.0902048681174,130.29234346969835,130.76366573246838,3220500
2020-10-05,139.12049865722656,139.99061713502604,137.42555588121868,137.92406846239749,2597700
2020-10-06,137.34400939941406,140.89702378401438,137.11741398842972,139.5827731663624,2559800
2020-10-07,140.2807159423828,141.44994238642303,138.85768986887783,138.93020207296937,2334200
2020-10-08,141.99374389648438,142.0571834163432,139.80030209769362,141.16893332632048,1842900
2020-10-09,144.0602569580078,144.46812580787767,142.66442190521323,143.09042225493658,4084200
2020-10-12,147.38674926757812,147.92151122560705,144.5860327447259,144.9939018003363,4279800
2020-10-13,146.94256591796875,147.90332810534704,146.03618440832366,146.58001884622442,3319000
2020-10-14,148.29307556152344,149.3898032455285,147.28699155828318,147.43201591539332,4087100
2020-10-15,149.58921813964844,150.25994552479526,145.15701252187029,145.26578772207193,2958500
2020-10-16,152.951904296875,154.54713103093482,151.0213069458361,151.5923318142361,5569000
2020-10-19,151.8460693359375,154.10296391909785,151.1844148103808,152.94279687554,2757700
2020-10-20,153.16944885253906,155.22692535897957,152.19055495440807,152.45339956275208,3007100
2020-10-21,151.72824096679688,154.55616034197806,151.130039753264,153.91262346206454,2502000
2020-10-22,153.7766876220703,153.9489023188102,151.26600701070853,152.253959520098,2356800
2020-10-23,153.740234375,155.6187830098513,152.80096005757434,154.4515292189774,2857300
2020-10-26,148.82496643066406,151.96196555711657,146.66372592605714,151.96196555711657,4506600
2020-10-27,144.00096130371094,147.59392011533566,143.18022683131593,146.78231372753945,4857900
2020-10-28,137.84547424316406,141.73935255980135,137.2618475082863,140.2529362638796,5645100
2020-10-29,141.04635620117188,141.81236398603255,136.45029557724322,137.33485715551015,3867200
2020-10-30,143.2167205810547,143.4355719893373,139.55992060034058,140.39889738130395,4373500
2020-11-02,148.88882446289062,149.41773846149596,143.76383691801348,145.1773123038841,4072400
2020-11-03,152.9195098876953,154.11412007135388,148.7064537798888,150.46644859037508,4843600
2020-11-04,141.5570068359375,148.07722794479176,141.5570068359375,145.15907963368258,9081700
2020-11-05,148.72467041015625,150.42996615530106,143.71825060209656,143.78207761231238,4821600
2020-11-06,147.08323669433594,150.95888789386186,146.5999213049879,149.49982755583952,2983000
2020-11-09,155.77383422851562,160.83496782741125,155.13548051805677,158.70108311833226,5969600
2020-11-10,157.12344360351562,159.57650477246204,155.72821044823772,156.75866812564976,3499100
